cluster,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
0,0.8066078433717294,0.4546383893604435,-0.6302024361843506,-0.7301331264166554,1.1594003892389633,-0.1301917546188489,1.4683207131566143,0.6551479366219743,0.5771338254808825,-1.5983149611805876,-2.2319259482371314,-1.5305339718906703,-2.2413965643981335,-1.754426989711936,1.9792866528765485
0,-0.26296813924533313,-0.9605399991242054,-0.07542415530642338,1.4464027819564664,0.3201049819191666,0.07098548943846085,0.27879607038189147,-1.6144419904162637,0.30252240792508883,1.599374483281877,-0.5948375645312264,0.14403984149857857,-1.7205575709455194,-1.2494723511016832,0.7443026847517713
0,1.0622499809378552,-0.43209898066359953,-0.6450670419091288,-1.0082440052025317,2.1414163390433045,-1.0821418127203422,0.38488623162404323,1.1093466802375187,0.4835199002785856,-0.26646752690425846,-0.375849710404994,0.09501081793122715,0.7048556790014677,-0.36387555960068757,0.7307158944964924
0,1.574265033859583,-0.2554799243858448,-0.8316528094774304,0.14547407989365427,-0.8033680754808941,-1.581281592356702,-2.032396281619659,-1.510481222655309,0.5579390534160493,0.6115417579850455,-0.3729533332414493,0.6408728879201593,0.7427223375633067,0.7100586132572695,1.628807491903099
0,-0.5481395777478424,-0.22354019864537725,0.9595720542662207,0.8981448334863882,-1.2281480143990604,0.9080254417228409,-1.7532972161586273,0.48953472285961264,0.20268284451115662,-0.17905041717712292,-1.32134861822394,-1.7134586150116684,2.957781159178716,-2.6325484728960253,1.247027472857643
0,-0.5784622510608515,-1.2490536542177761,-0.015586622670626937,-0.48159431794562846,0.7720630465943404,-0.949639001206633,-0.08492175504191914,-0.16496710164952808,0.16817311272317217,-1.0590470998961687,1.1161470942794336,1.2125446277218814,-0.5736844679817649,-0.12074995250586255,1.1408227548041794
0,-0.4632401155124256,-0.42284896156105295,-1.3928274361914972,1.029448057851527,0.26205694903515275,-0.46027434742169665,-2.4056324186300846,0.29622631201801675,0.5977470199474267,0.2991530882189113,0.14670390573505826,0.264915997787375,-1.0532707011586653,-0.6594032913945952,0.5257798493164305
0,-1.771154102609271,-2.2329016097056162,-2.9289978332791753,-0.9496729385198628,0.5189196480992749,0.02055095037452995,-0.20224512268825337,-0.14915077126516987,-0.5872720198415599,0.20601822198368416,0.5003630997629305,2.9690321879448716,-1.4744686642899216,-0.6591137017592192,-0.06885414344865198
0,0.6628617425760731,0.6890147264557617,-3.3743252507382206,-0.9461823020143468,-0.28214152481016747,-1.6066166755915732,-0.753433020692668,-0.5565487526534737,-2.7800906138092105,-1.498211701474674,-0.9215256702038112,1.347008102797902,-0.5894577962097097,0.07168997666385986,-0.8616752678092395
0,-1.0746358040730057,-0.6044847704466477,-0.24377839199630152,0.5144568590178569,-0.3819718786599896,0.8257506062639317,0.011399928086462254,0.09209245694001267,-0.7693737841153018,1.3539201126487328,0.06630562428036069,1.8550519304422053,-1.9351354418093194,-0.4735426325467472,-1.2830788021139836
0,-0.18184312903748295,1.6659096216184586,-0.1632871239680252,2.930275140527754,-0.19658051289645267,-1.483934391720364,-0.5033009592429631,1.404777302001106,-1.9612731499384222,-0.5201799036223295,-1.9584915597486896,-1.9248048647156535,0.7827173860931975,1.9292105817100114,1.444159217708937
0,-0.02447513236601005,0.5408111761252902,0.502795090376871,-0.41902028476771447,0.6141812449591219,0.34205818023033296,0.886035896306838,0.292747603467683,1.889152260580587,1.95432361089614,0.5824272328755429,-0.2126511909380416,-0.457601489018215,1.0188077493640648,-0.8476559444367944
0,0.3889306359073096,0.8998505968510103,-0.4441772749370179,1.8406893101590474,0.889065680610575,0.9852402780988003,0.7030368292478232,0.9559046887912755,1.9813977768137612,0.034257604223977646,-0.35795352344187453,-1.3961761571210953,-0.5923160878592721,0.5561501541493264,0.10553145021715463
0,-0.21886181289310383,1.2197568665368446,-0.6056783520122553,-0.9369686057557731,1.3756075507426664,-0.7365529235945437,0.5648455612098481,0.6093937533726603,-1.0512916845391038,1.5765688480178441,-1.2700114367103277,0.1815205107254892,0.25217757724378725,0.09940929712942594,-1.8304182454616995
0,2.601758879697528,-0.3805795136105707,-0.6194360185263974,-0.6556501784974393,-1.3217956464021665,1.223132456130747,-0.2506101676560302,-1.3636617045046096,-0.37742838679701723,0.19482598280298571,-1.233884132721213,1.7557230129643948,0.178304683566087,-0.7655582223072896,-1.3321239030978254
0,1.0426891192936942,-2.052464276480718,-3.618195412069396,-0.3431774715685701,0.5579256168034867,-1.5370624136865019,0.45414607198982215,-0.5075909450066358,1.2682904639073094,-1.8490104629150295,-0.5057587392837817,-2.5671923431570085,0.9321689202778252,2.8155169250761576,1.6352325136396935
0,-1.084835543067508,1.3855151833059227,-0.33569688248368956,-0.7716240384986272,-0.15086030027297145,-0.45040845957335907,1.1581080658769567,-0.8585071769501197,-0.6847753008056573,-1.5041149158141967,-1.5549674305328676,0.3519609348594967,0.22578822290120432,0.6709736329174193,-0.5424696617801197
0,-0.8325567944224453,-0.7005709054203945,0.30525688416588304,1.1579859979188178,-1.990060409280136,0.08875673826685593,0.73850038870787,-0.697179015981766,0.052233544431277035,-0.9711813145044297,-0.029581672584569393,0.04708668295693634,0.1683366999764725,1.5712318864575459,-1.3517832452761902
0,-0.9316658777309603,-0.8551299063031672,-1.6269274596694199,-0.7986395880619485,-1.1008645333992164,0.6737865995138339,0.8504345194871,0.10627262364007733,-0.7615073578813552,0.5572072745914656,0.8065313752151687,3.147739724625702,-1.7233560271800477,-0.5987012312442054,1.2528150689769895
0,-0.5771756087120017,-0.6555119038843709,-0.7017450740577378,-0.5033931079539088,0.9483706204853298,-1.121833496120608,-1.0784218381870014,-0.11103686084467944,0.3277652845872057,-1.3549092940132759,-0.9043037183227273,-2.027857236200115,-0.6459757853840005,-1.4600197060563096,0.1304571490958169
0,1.0378213496267246,-0.7001923404397563,-0.6300599773028941,-1.8951441626532688,-0.41649124684875655,-1.8045160593741774,1.451814165156811,-0.13844170284183338,1.9394892728001802,-0.024286051677135618,0.774597635257485,0.7387356621426234,0.791236017943767,1.0032096960546986,-0.06688064852721287
0,-1.3746533961246994,-1.597719499488087,-2.9325857134533377,-1.3456859119175397,1.1423362422997985,-0.7672697191932907,0.7581894294910474,-0.4672007421891543,-0.19137121864620546,0.4438529673243735,-1.9026672274220198,-0.45642327575932695,-0.2009602927214516,-0.17822007701092002,0.9821094537636966
0,-0.1532113040686998,-0.2516275370693492,-0.15775545875346764,0.631490696728807,-0.14253533404904695,-1.0067811590078317,1.498749209649065,-1.1295865093816342,-2.286481925902742,1.636326522902654,-1.0904083984952464,-0.29258912611805743,-1.4419518120819752,-0.21259654810903922,-2.312253789085866
0,-1.0966370433820063,1.9596634521730143,-1.3500130684661955,-0.6531954153125377,-0.1661201699407247,-0.12079264141110001,1.0813053775258,-1.3419584593246945,-2.8781305657513716,0.2562193337373793,-2.334775460683623,1.430714438497204,0.8192725241486807,0.28075945979996053,-0.5826367993489402
0,-1.0066223390963007,-0.03148826410313667,0.9284737958259357,0.47189900678394064,-0.8107812048698135,0.311545777663829,-1.644105264079877,0.2530402280422851,-1.699652553328712,-1.3512230581228362,-0.4598271391295523,0.571781383597625,1.1936498644411424,0.9082070444526532,-0.401247906434925
0,0.30330239333176817,-1.0299239208502613,-1.4797743176270495,0.23298780199293484,-0.15574570577868177,-1.0478738635474691,1.4050016210939635,-1.8820766645753844,-0.6136029366520568,1.609281194929701,0.6940151569783916,-0.2238559683830644,-0.19412576765334325,-0.05882825633981756,-0.4904619523371198
0,-0.10758695527361574,0.7442177820709757,0.996754669264214,0.02490570514252983,-1.5744505866406013,0.32947069246882865,-1.138007831150412,-0.16665014998163685,-0.1259799564264936,-0.9954745131854053,-0.6751546348979969,-1.0589754737073758,0.7959017633350637,1.3641366984198406,1.016113751697271
0,0.1169222862897372,0.30413625903441804,2.2212147256895443,0.05461633821144323,-1.7269071953802453,0.543800067811046,-0.5513987131247154,-3.3958121417869127,-3.169547543212683,0.18002108201708739,-1.123541159141388,0.09249461611494861,-0.7244396981924847,-0.0019044213195991454,-2.618161362122366
0,-1.7631720113272593,-0.5613364519117127,0.7931849546612788,0.5121961210835917,-0.2850492826472608,1.3108937838288561,-0.4122030203687398,2.476688283928293,0.6408100343430713,0.4609705552209065,-0.012154003332164619,-1.0165859148356615,-1.4115021021976595,0.6740403383140672,-1.4090342162365488
0,-0.13930480266354267,-2.105443270201886,0.501102164500012,-0.7974577170784007,-0.2924101167783467,0.6211018399373902,-0.5341427925488337,-0.3211489667684958,-1.2756895129055947,0.1565041653501564,-0.9672132753974758,-0.18939748975581214,1.6278344803978024,0.8909009936491521,-0.4798370636796788
