cluster,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
0,1.761487811579026,1.1541592848394548,-0.6443224899387542,-1.0113763656996881,-1.4207532940827954,0.38134259316829416,-0.24430057052007326,0.07061337486481757,0.504043268052462,0.524736096332944,-0.49696788904319267,-0.8073013075150862,-0.07804587836187737,0.6475876725987986,-1.4086360597520617
0,-0.3328537829645909,-0.14765283342276006,-0.5562306359620015,1.9774869340050625,-2.282339392111125,1.309798920362772,-0.26743111536974795,0.7290227375017346,2.0494984524230238,1.5469240365357688,1.5501322999482836,-0.9740766038513622,-1.5312775163682426,-0.5293931265023267,0.3423064895673242
0,-0.5548375271810407,0.7200803560705108,-0.7599866698694205,-0.12875810075355842,-0.6162400658256317,-1.634340756657834,0.6542554741923627,1.0006514093018624,0.12126648748945723,0.6457519735154502,2.5009029445016124,-2.8251655877456954,-1.1239933097825507,-0.607213395081078,0.6242709121243328
0,2.064158350839505,0.6414226699045183,0.7715326614437606,-0.13246739032695465,0.09549544640430796,0.10580962303404451,-1.0955780696431199,2.0301404445131586,-0.325076005316175,-0.9184283764779142,1.6178445584943013,-1.7174119253760471,0.05048188272647591,0.7867198584525037,1.352265046041184
0,0.7170921795158396,-1.5334692127021927,-2.7677716392369325,1.8292211374079672,-1.1751259519450805,-0.22418782885853217,0.3222911902495274,-0.2119570435160933,1.825393614364617,0.8412365033713335,2.243175721257414,0.23730258058039122,-1.0271455396582436,1.2415294518714712,1.0207135919297194
0,0.2987310230915795,-1.039806116402313,-0.7820648973503947,0.9537993175349229,-1.8574974838790914,-1.621324473038317,2.21579213362936,0.3417951849098365,-0.6708698860482308,-0.9707071520053486,0.9730133177634712,0.8057179972154943,0.5480967756176488,0.38173206230354767,-1.009934818464598
0,2.6560441813449795,2.268890115121334,-0.15577177771356382,-3.157835762739061,-2.6994058293293346,1.3061458921559153,1.0908322906027013,-0.6914625575997987,0.6796790600424775,-0.2000556866148023,1.5262369488277812,-0.8110978470177054,-0.5589941311363087,-0.912351150286291,-0.1756836796510112
0,0.5317996696985499,-0.7739856618904544,-2.047200521303625,1.8433641028083243,-1.9405977143335478,2.012886306752465,-0.4936522774646691,0.6004580347872008,0.44967690825278034,-0.5742213865586062,1.0400790896370828,-1.3262628456143892,-2.5348626903890206,0.3702788374162136,0.9236866944098941
0,0.03853477171296038,-0.29918662145485203,-1.8347055266844872,2.0486880860716625,1.6808738778142511,-1.152137409334156,1.2761179104423714,0.4745421844394244,-0.0037901427780043795,0.28996495077002016,1.578523792131945,-1.9628269840904737,-0.4612871402536626,-0.410210755664935,1.2234628591824357
0,0.5838338454398566,0.6059389116845034,-2.641938572061348,-0.5214320429333276,-1.0643587295749082,0.8780414340758596,1.3042346113972894,-0.6880693319200712,0.8689619621013024,-2.1085867027514427,0.6579168245501442,-2.0537658410228894,1.0823773100592966,1.1167294913449715,0.5409428689156591
0,1.8846106260462134,-1.3931040191277573,0.018031971253307355,0.15543410815511516,-1.1814029952576868,1.3567383742877899,1.2917926365141146,-0.00792369349508846,0.7396623203772104,0.21147416946144773,-0.8760462001523185,-1.8022052677549056,-0.9671754155098125,0.7682669137403862,-1.1127191682990227
0,1.2533832692446212,1.3140806522013402,-0.7562951785060678,2.1591129460976926,-0.9968840274236176,1.4490693966245622,1.3706193591825395,-1.0568998986037554,1.5153950617679655,0.6417836906004011,0.3645688459827371,-1.9226637468743553,-1.7943129103351758,-0.1159476047710077,0.7681447697636021
0,1.3315988032538424,1.0411132400456438,0.9773399418744749,0.8191505875691136,-1.27804090030696,2.090919420445343,1.1589105183849453,0.8241352977769094,1.4387485500296493,-1.2272678243585382,1.4319680717198637,-0.6905051705038778,-1.9649102268005936,1.2290238152787663,1.129532621742917
0,-0.9468087605488295,0.3802298553092598,-0.06065184313007521,1.052800646732058,-1.3636423594515406,0.11560431484389977,2.773491687052573,0.7466100888273587,1.7053008208170262,0.11157087459453405,0.2557708764433868,-0.42050391617292654,-1.4356264280519473,-1.0942503584832737,-0.17431750727356618
0,2.6968820594490865,0.11289587112139869,-0.6193606396324488,0.9536838986371363,-0.7367746169543792,-1.2046677513343305,0.15339619177032848,0.136378040624474,-0.08924065972439155,-0.3916650206313463,1.1272655628863661,-1.9602799541656601,-1.2752191357746683,-0.4039905483776866,1.0227727133064661
0,0.11650114988714311,1.8993691329959808,-0.7670061051797175,-0.24064422542147745,0.00308130048369748,1.515041320035493,-0.7762773588583135,0.3856205310865792,1.189647288467062,-1.1877172449954851,2.963765338282017,-1.149546061447689,0.3312311637515999,-2.164187349043058,-0.6894121246069138
0,0.7591957563803283,1.72606640379255,-0.6942059577134436,1.29020832615734,1.2252302791886294,-0.2680185876552008,0.0851734747838161,1.4234921193830816,1.6665899005361706,-0.5258578106170769,1.399728159225841,0.39180993159859423,-1.9427989563581587,1.2410871981917082,-0.13054843444129238
0,-1.1482046869169342,1.2296934062462908,0.03440796407622204,2.012197443396027,1.0316163474141224,-1.063664360543211,0.6195486647174477,0.5389166963567683,-0.029379365155566717,0.4162838573800626,1.942102365257289,-0.7730668568100406,-1.2771063869953458,-1.0133665119089215,0.689702337783556
0,-0.4656655218667779,-0.7191736752049117,-1.088966019652117,0.018556437131091563,-0.43093343613807306,1.8976954515206854,0.692192940043792,0.06694917236992867,0.6894572292879562,0.792865512062173,-1.1965705768954962,-1.5206093245807506,-0.4730258065054057,0.9386003829782789,-0.9099548139437742
0,-1.0229418823293437,0.544769789968832,0.03594875889713145,-0.055412475219852375,-2.249357108034236,-0.3048279250136541,1.9862781810758205,0.16941925697557628,1.6187178759120386,-1.7584462072160547,1.1904873443074853,-0.5173682952138405,-0.9205035961235342,-0.3247882242571733,0.293279828471914
0,-1.7587539991895724,0.8401803512740524,-1.5620840123659008,-0.41047446418657885,0.7719945135165173,2.628912778905854,0.8301768005663512,0.8030941306061627,1.5221743599225286,0.3593955036260486,1.9690479183262006,0.8674846308499303,-1.2415325807022286,-1.8144873386111176,-1.3542571738330051
